,username,handle,postdate,text,reply_cnt,retweet_cnt,Cleaned_sentences,pos_tags,senti_score,Overall Sentiment,ClusterName
175,The New York Times,@nytimes,2021-12-02T11:55:46.000Z,"Biden’s winter Covid plan includes insurance reimbursement for at-home tests. The new strategy, which includes stricter rules for international travelers, comes as the worrisome Omicron variant circulates in more than 30 countries.",316,1000,biden winter covid plan includes insurance reimbursement home tests new strategy includes stricter rules international travelers comes worrisome omicron variant circulates countries,"[('biden', 'JJ'), ('winter', 'NN'), ('covid', 'NN'), ('plan', 'NN'), ('includes', 'VBZ'), ('insurance', 'NN'), ('reimbursement', 'NN'), ('home', 'NN'), ('tests', 'NNS'), ('new', 'JJ'), ('strategy', 'NN'), ('includes', 'VBZ'), ('stricter', 'NN'), ('rules', 'NNS'), ('international', 'JJ'), ('travelers', 'NNS'), ('comes', 'VBZ'), ('worrisome', 'JJ'), ('omicron', 'NN'), ('variant', 'NN'), ('circulates', 'VBZ'), ('countries', 'NNS')]",0.125,Positive,1
176,The New York Times,@nytimes,2021-12-02T11:50:06.000Z,"‘Where is **?’: Fans in China Elude Censors to Talk About Peng Shuai She is not the first celebrity to be scrubbed from the internet, but her supporters are finding creative ways to voice their frustration.",41,253,fans china elude censors talk peng shuai first celebrity scrubbed internet supporters finding creative ways voice frustration,"[('fans', 'NNS'), ('china', 'VBP'), ('elude', 'JJ'), ('censors', 'NNS'), ('talk', 'VBP'), ('peng', 'IN'), ('shuai', 'NN'), ('first', 'JJ'), ('celebrity', 'NN'), ('scrubbed', 'VBN'), ('internet', 'JJ'), ('supporters', 'NNS'), ('finding', 'VBG'), ('creative', 'JJ'), ('ways', 'NNS'), ('voice', 'NN'), ('frustration', 'NN')]",-0.125,Negative,0
177,The New York Times,@nytimes,2021-12-02T11:26:00.000Z,"Alec Baldwin Says He ‘Didn’t Pull the Trigger’ in ‘Rust’ Killing The actor said in a brief excerpt from an upcoming interview with ABC News that he had not pulled the trigger when the gun he was holding went off, killing the cinematographer.",146,89,alec baldwin says pull trigger rust killing actor said brief excerpt upcoming interview abc news pulled trigger gun holding went killing cinematographer,"[('alec', 'NN'), ('baldwin', 'NN'), ('says', 'VBZ'), ('pull', 'JJ'), ('trigger', 'NN'), ('rust', 'NN'), ('killing', 'VBG'), ('actor', 'NN'), ('said', 'VBD'), ('brief', 'JJ'), ('excerpt', 'JJ'), ('upcoming', 'VBG'), ('interview', 'NN'), ('abc', 'JJ'), ('news', 'NN'), ('pulled', 'VBD'), ('trigger', 'JJR'), ('gun', 'NN'), ('holding', 'VBG'), ('went', 'VBD'), ('killing', 'VBG'), ('cinematographer', 'NN')]",0.0,Positive,2
178,The New York Times,@nytimes,2021-12-02T11:15:07.000Z,"An Israeli doctor with Omicron met dozens of people. Just one tested positive. In the days leading up to his positive test, Elad Maor interacted with about 100 people. So far, only one contact has tested positive.",68,393,israeli doctor omicron met dozens people one tested positive days leading positive test elad maor interacted people far one contact tested positive,"[('israeli', 'JJ'), ('doctor', 'NN'), ('omicron', 'NN'), ('met', 'VBD'), ('dozens', 'NNS'), ('people', 'NNS'), ('one', 'CD'), ('tested', 'VBN'), ('positive', 'JJ'), ('days', 'NNS'), ('leading', 'VBG'), ('positive', 'JJ'), ('test', 'NN'), ('elad', 'NN'), ('maor', 'NN'), ('interacted', 'JJ'), ('people', 'NNS'), ('far', 'RB'), ('one', 'CD'), ('contact', 'NN'), ('tested', 'VBD'), ('positive', 'JJ')]",2.125,Positive,2
179,The New York Times,@nytimes,2021-12-02T11:00:16.000Z,"Looking Again at Amy Winehouse, 10 Years After Her Death In “Amy: Beyond the Stage,” the Design Museum in London explores — and tries to somewhat reframe — the “Back to Black” singer’s life and legacy.",11,58,looking amy winehouse years death amy beyond stage design museum london explores tries somewhat reframe back black singer life legacy,"[('looking', 'VBG'), ('amy', 'JJ'), ('winehouse', 'NN'), ('years', 'NNS'), ('death', 'NN'), ('amy', 'VBP'), ('beyond', 'IN'), ('stage', 'NN'), ('design', 'NN'), ('museum', 'NN'), ('london', 'NN'), ('explores', 'VBZ'), ('tries', 'NNS'), ('somewhat', 'RB'), ('reframe', 'VBP'), ('back', 'RB'), ('black', 'JJ'), ('singer', 'NN'), ('life', 'NN'), ('legacy', 'NN')]",-0.375,Negative,0
180,The New York Times,@nytimes,2021-12-02T10:48:25.000Z,Twitter and Facebook hit back at Chinese propaganda campaigns. The social media giants removed a large number of accounts that promoted Covid-19 conspiracy theories and undermined reports of human rights abuses.,69,184,twitter facebook hit back chinese propaganda campaigns social media giants removed large number accounts promoted covid conspiracy theories undermined reports human rights abuses,"[('twitter', 'NN'), ('facebook', 'NN'), ('hit', 'VBD'), ('back', 'RB'), ('chinese', 'JJ'), ('propaganda', 'NN'), ('campaigns', 'NNS'), ('social', 'JJ'), ('media', 'NNS'), ('giants', 'NNS'), ('removed', 'VBD'), ('large', 'JJ'), ('number', 'NN'), ('accounts', 'NNS'), ('promoted', 'VBD'), ('covid', 'JJ'), ('conspiracy', 'NN'), ('theories', 'NNS'), ('undermined', 'VBD'), ('reports', 'NNS'), ('human', 'JJ'), ('rights', 'NNS'), ('abuses', 'NNS')]",-1.125,Negative,0
181,The New York Times,@nytimes,2021-12-02T05:29:11.000Z,"Planned Parenthood Says Hacker Compromised Information for 400,000 Patients The group’s Los Angeles affiliate said it did not know who was responsible for the ransomware attack and did not believe any information had been used for “fraudulent purposes.”",14,57,planned parenthood says hacker compromised information patients group los angeles affiliate said know responsible ransomware attack believe information used fraudulent purposes,"[('planned', 'VBN'), ('parenthood', 'NN'), ('says', 'VBZ'), ('hacker', 'NN'), ('compromised', 'VBN'), ('information', 'NN'), ('patients', 'NNS'), ('group', 'NN'), ('los', 'VBZ'), ('angeles', 'NNS'), ('affiliate', 'NN'), ('said', 'VBD'), ('know', 'VBP'), ('responsible', 'JJ'), ('ransomware', 'JJ'), ('attack', 'NN'), ('believe', 'VBP'), ('information', 'NN'), ('used', 'VBN'), ('fraudulent', 'NN'), ('purposes', 'NNS')]",0.625,Positive,2
182,The New York Times Retweeted,@TylerKepner,2021-12-02T01:10:33.000Z,"‘The Pressure of This Is a Privilege’ As Max Scherzer was introduced by the Mets as baseball’s highest-paid player, he praised a team owner who was willing to spend to make his team better.",3,17,pressure privilege max scherzer introduced mets baseball highest paid player praised team owner willing spend make team better,"[('pressure', 'NN'), ('privilege', 'NN'), ('max', 'NN'), ('scherzer', 'NN'), ('introduced', 'VBN'), ('mets', 'NNS'), ('baseball', 'NN'), ('highest', 'JJS'), ('paid', 'VBN'), ('player', 'NN'), ('praised', 'VBN'), ('team', 'NN'), ('owner', 'NN'), ('willing', 'JJ'), ('spend', 'JJ'), ('make', 'NN'), ('team', 'NN'), ('better', 'RBR')]",2.25,Positive,0
183,The New York Times,@nytimes,2021-12-02T05:00:09.000Z,"This Dinosaur Found in Chile Had a Battle Ax for a Tail While ankylosaurs are already known for their armor and club tails, this specimen from South America had a unique way of fighting predators.",32,144,dinosaur found chile battle ax tail ankylosaurs already known armor club tails specimen south america unique way fighting predators,"[('dinosaur', 'NN'), ('found', 'VBD'), ('chile', 'JJ'), ('battle', 'NN'), ('ax', 'JJ'), ('tail', 'NN'), ('ankylosaurs', 'NNS'), ('already', 'RB'), ('known', 'VBN'), ('armor', 'NN'), ('club', 'NN'), ('tails', 'VBZ'), ('specimen', 'NNS'), ('south', 'RB'), ('america', 'VBP'), ('unique', 'JJ'), ('way', 'NN'), ('fighting', 'VBG'), ('predators', 'NNS')]",0.625,Positive,0
184,The New York Times Retweeted,@gettinviggy,2021-12-01T22:52:04.000Z,"Woman Who Sued Walmart Over Shoplifting Arrest Is Awarded $2.1 Million Lesleigh Nurse said she was wrongfully accused of stealing groceries from the Walmart in Semmes, Ala., in 2016. The retailer said it would appeal the verdict.",6,16,woman sued walmart shoplifting arrest awarded million lesleigh nurse said wrongfully accused stealing groceries walmart semmes ala retailer said would appeal verdict,"[('woman', 'NN'), ('sued', 'VBD'), ('walmart', 'JJ'), ('shoplifting', 'VBG'), ('arrest', 'NN'), ('awarded', 'VBD'), ('million', 'CD'), ('lesleigh', 'JJ'), ('nurse', 'NN'), ('said', 'VBD'), ('wrongfully', 'RB'), ('accused', 'VBN'), ('stealing', 'VBG'), ('groceries', 'NNS'), ('walmart', 'VBP'), ('semmes', 'NNS'), ('ala', 'VBP'), ('retailer', 'NN'), ('said', 'VBD'), ('would', 'MD'), ('appeal', 'VB'), ('verdict', 'NN')]",0.25,Positive,2
185,The New York Times,@nytimes,2021-12-02T04:40:03.000Z,Emma Coronel Aispuro es sentenciada a tres años de prisión La esposa del Chapo Guzmán dijo sentir un “sincero arrepentimiento” en la audiencia y le pidió al juez que no fuera tan duro con ella. En junio se declaró culpable de ayudar a su marido a ingresar...,10,25,emma coronel aispuro es sentenciada tres os de prisi n la esposa del chapo guzm n dijo sentir un sincero arrepentimiento en la audiencia le pidi al juez que fuera tan duro con ella en junio se declar culpable de ayudar su marido ingresar,"[('emma', 'JJ'), ('coronel', 'NN'), ('aispuro', 'NN'), ('es', 'VBP'), ('sentenciada', 'NN'), ('tres', 'NNS'), ('os', 'VBP'), ('de', 'IN'), ('prisi', 'FW'), ('n', 'JJ'), ('la', 'NN'), ('esposa', 'FW'), ('del', 'FW'), ('chapo', 'NN'), ('guzm', 'NN'), ('n', 'JJ'), ('dijo', 'NN'), ('sentir', 'NN'), ('un', 'JJ'), ('sincero', 'NN'), ('arrepentimiento', 'IN'), ('en', 'FW'), ('la', 'FW'), ('audiencia', 'FW'), ('le', 'FW'), ('pidi', 'FW'), ('al', 'FW'), ('juez', 'NN'), ('que', 'NN'), ('fuera', 'NN'), ('tan', 'NN'), ('duro', 'NN'), ('con', 'NN'), ('ella', 'NN'), ('en', 'IN'), ('junio', 'NN'), ('se', 'NN'), ('declar', 'JJ'), ('culpable', 'JJ'), ('de', 'FW'), ('ayudar', 'FW'), ('su', 'NN'), ('marido', 'NN'), ('ingresar', 'NN')]",-0.875,Negative,0
186,The New York Times Retweeted,@jesus_jimz,2021-12-02T02:31:52.000Z,Here’s what we know about those who were injured at Oxford High.,6,15,know injured oxford high,"[('know', 'VB'), ('injured', 'JJ'), ('oxford', 'NN'), ('high', 'JJ')]",-0.75,Negative,0
187,The New York Times,@nytimes,2021-12-02T04:10:03.000Z,"Opinion | To Counter Omicron, Covid-19 Treatments Must Be Cheap and Accessible The world must not repeat history by making Covid-19 drugs inaccessible.",33,43,opinion counter omicron covid treatments must cheap accessible world must repeat history making covid drugs inaccessible,"[('opinion', 'NN'), ('counter', 'NN'), ('omicron', 'NN'), ('covid', 'NN'), ('treatments', 'NNS'), ('must', 'MD'), ('cheap', 'VB'), ('accessible', 'JJ'), ('world', 'NN'), ('must', 'MD'), ('repeat', 'VB'), ('history', 'NN'), ('making', 'VBG'), ('covid', 'JJ'), ('drugs', 'NNS'), ('inaccessible', 'JJ')]",-0.125,Negative,0
188,The New York Times Retweeted,@charlie_savage,2021-12-02T00:33:00.000Z,"Roberts Searches for Middle Ground in Abortion Case The chief justice, known for his incremental approach to contentious issues, explored on Wednesday whether the court could uphold Mississippi’s law without totally throwing out Roe v. Wade.",45,22,roberts searches middle ground abortion case chief justice known incremental approach contentious issues explored wednesday whether court could uphold mississippi law without totally throwing roe v wade,"[('roberts', 'NNS'), ('searches', 'NNS'), ('middle', 'VBP'), ('ground', 'NN'), ('abortion', 'NN'), ('case', 'NN'), ('chief', 'JJ'), ('justice', 'NN'), ('known', 'VBN'), ('incremental', 'JJ'), ('approach', 'NN'), ('contentious', 'JJ'), ('issues', 'NNS'), ('explored', 'VBN'), ('wednesday', 'IN'), ('whether', 'IN'), ('court', 'NN'), ('could', 'MD'), ('uphold', 'VB'), ('mississippi', 'JJ'), ('law', 'NN'), ('without', 'IN'), ('totally', 'RB'), ('throwing', 'VBG'), ('roe', 'NN'), ('v', 'NN'), ('wade', 'NN')]",1.375,Positive,0
189,The New York Times,@nytimes,2021-12-02T01:40:06.000Z,24 Days of Cookies These recipes from New York Times Cooking are sure to make your holidays bright.,11,58,days cookies recipes new york times cooking sure make holidays bright,"[('days', 'NNS'), ('cookies', 'NNS'), ('recipes', 'VBP'), ('new', 'JJ'), ('york', 'NN'), ('times', 'NNS'), ('cooking', 'JJ'), ('sure', 'JJ'), ('make', 'VBP'), ('holidays', 'NNS'), ('bright', 'VBD')]",0.625,Positive,1
190,The New York Times,@nytimes,2021-12-02T01:24:47.000Z,Biden is said to be extending mask mandates for travel through March.,92,280,biden said extending mask mandates travel march,"[('biden', 'NN'), ('said', 'VBD'), ('extending', 'VBG'), ('mask', 'NN'), ('mandates', 'NNS'), ('travel', 'VBP'), ('march', 'NN')]",0.0,Positive,2
191,The New York Times,@nytimes,2021-12-02T01:10:03.000Z,Dr. Anthony Fauci said the first case of the Omicron variant was reported in the U.S. after a vaccinated traveler returned to California from South Africa. 1:,79,141,dr anthony fauci said first case omicron variant reported u vaccinated traveler returned california south africa,"[('dr', 'NN'), ('anthony', 'NN'), ('fauci', 'NN'), ('said', 'VBD'), ('first', 'JJ'), ('case', 'NN'), ('omicron', 'NN'), ('variant', 'NN'), ('reported', 'VBD'), ('u', 'JJ'), ('vaccinated', 'JJ'), ('traveler', 'NN'), ('returned', 'VBD'), ('california', 'JJ'), ('south', 'NN'), ('africa', 'NN')]",0.125,Positive,1
192,The New York Times,@nytimes,2021-12-02T01:00:10.000Z,"Marcus Lamb, a Christian Broadcaster and Vaccine Skeptic, Dies of Covid Mr. Lamb, who co-founded the Daystar Television Network, repeatedly suggested on air that people pray instead of getting vaccinated.",687,667,marcus lamb christian broadcaster vaccine skeptic dies covid mr lamb co founded daystar television network repeatedly suggested air people pray instead getting vaccinated,"[('marcus', 'NN'), ('lamb', 'NN'), ('christian', 'JJ'), ('broadcaster', 'NN'), ('vaccine', 'NN'), ('skeptic', 'JJ'), ('dies', 'NNS'), ('covid', 'VBP'), ('mr', 'JJ'), ('lamb', 'FW'), ('co', 'NN'), ('founded', 'VBD'), ('daystar', 'NN'), ('television', 'NN'), ('network', 'NN'), ('repeatedly', 'RB'), ('suggested', 'VBD'), ('air', 'NN'), ('people', 'NNS'), ('pray', 'VBP'), ('instead', 'RB'), ('getting', 'VBG'), ('vaccinated', 'VBN')]",0.0,Positive,0
193,The New York Times Retweeted,@dougmillsnyt,2021-12-01T22:01:27.000Z,The White House honors #WorldAidsDay.,13,283,white house honors worldaidsday,"[('white', 'JJ'), ('house', 'NN'), ('honors', 'NNS'), ('worldaidsday', 'VBP')]",0.25,Positive,0
194,The New York Times,@nytimes,2021-12-01T22:00:18.000Z,Lula prepara un regreso. ¿Convencerá a Brasil? El expresidente brasileño Luiz Inácio Lula da Silva ha logrado dejar atrás una serie de acusaciones de corrupción y encabeza la lucha por la presidencia del año entrante.,22,18,lula prepara un regreso convencer brasil el expresidente brasile luiz cio lula da silva ha logrado dejar atr una serie de acusaciones de corrupci n encabeza la lucha por la presidencia del entrante,"[('lula', 'NN'), ('prepara', 'NN'), ('un', 'JJ'), ('regreso', 'NN'), ('convencer', 'NN'), ('brasil', 'NN'), ('el', 'NN'), ('expresidente', 'NN'), ('brasile', 'IN'), ('luiz', 'NN'), ('cio', 'NN'), ('lula', 'NN'), ('da', 'NN'), ('silva', 'NN'), ('ha', 'NN'), ('logrado', 'NN'), ('dejar', 'NN'), ('atr', 'NN'), ('una', 'JJ'), ('serie', 'NN'), ('de', 'IN'), ('acusaciones', 'FW'), ('de', 'FW'), ('corrupci', 'FW'), ('n', 'FW'), ('encabeza', 'FW'), ('la', 'FW'), ('lucha', 'FW'), ('por', 'NN'), ('la', 'FW'), ('presidencia', 'FW'), ('del', 'FW'), ('entrante', 'NN')]",0.0,Positive,0
195,The New York Times,@nytimes,2021-12-01T21:50:03.000Z,How does the coronavirus travel in a tiny airborne drop of water? Scientists created this detailed simulation to find out.,14,182,coronavirus travel tiny airborne drop water scientists created detailed simulation find,"[('coronavirus', 'NN'), ('travel', 'NN'), ('tiny', 'JJ'), ('airborne', 'JJ'), ('drop', 'NN'), ('water', 'NN'), ('scientists', 'NNS'), ('created', 'VBD'), ('detailed', 'JJ'), ('simulation', 'NN'), ('find', 'VB')]",0.625,Positive,1
196,The New York Times,@nytimes,2021-12-01T21:40:07.000Z,"‘I Was Skeptical.’ How Sondheim Agreed to Change ‘Company.’ Days before he died, Stephen Sondheim and the director Marianne Elliott chatted about a Broadway revival of his 1970 musical. With a gender swap, it has a “different flavor,” he said.",4,25,skeptical sondheim agreed change company days died stephen sondheim director marianne elliott chatted broadway revival musical gender swap different flavor said,"[('skeptical', 'JJ'), ('sondheim', 'NN'), ('agreed', 'VBD'), ('change', 'JJ'), ('company', 'NN'), ('days', 'NNS'), ('died', 'VBD'), ('stephen', 'JJ'), ('sondheim', 'NNP'), ('director', 'NN'), ('marianne', 'NN'), ('elliott', 'NN'), ('chatted', 'VBD'), ('broadway', 'RB'), ('revival', 'JJ'), ('musical', 'JJ'), ('gender', 'NN'), ('swap', 'NN'), ('different', 'JJ'), ('flavor', 'NN'), ('said', 'VBD')]",0.625,Positive,2
197,The New York Times Retweeted,@kylebuchanan,2021-12-01T20:50:40.000Z,"Which Films Lead the Biggest Best-Picture Race in Years? With epics like “West Side Story” and biopics like “King Richard” in contention, Oscar voters have plenty of choices in a category that’s now set at 10 slots.",23,40,films lead biggest best picture race years epics like west side story biopics like king richard contention oscar voters plenty choices category set slots,"[('films', 'NNS'), ('lead', 'VBP'), ('biggest', 'JJS'), ('best', 'JJS'), ('picture', 'NN'), ('race', 'NN'), ('years', 'NNS'), ('epics', 'NNS'), ('like', 'IN'), ('west', 'JJS'), ('side', 'JJ'), ('story', 'NN'), ('biopics', 'NNS'), ('like', 'IN'), ('king', 'VBG'), ('richard', 'JJ'), ('contention', 'NN'), ('oscar', 'NN'), ('voters', 'NNS'), ('plenty', 'VBP'), ('choices', 'NNS'), ('category', 'NN'), ('set', 'VBN'), ('slots', 'NNS')]",1.0,Positive,0
